address,ALD,NSP,POLICE,TRACT,WARD,ZIP,Arson,Assault,Burglary,CriminalDamage,Homicide,Robbery,SexOffense,Theft,VehicleTheft
7101 W LISBON AV,10.0,,7.0,5800.0,89.0,53210.0,0,0,0,0,0,0,0,0,1
2331 S 5TH ST,12.0,17.0,2.0,186600.0,242.0,53207.0,0,0,0,1,0,0,0,0,0
3300 W VLIET ST,15.0,11.0,3.0,12200.0,167.0,53208.0,0,1,0,0,0,0,0,0,0
7883 N HIGHVIEW DR,9.0,,4.0,700.0,15.0,53223.0,0,1,0,0,0,0,0,0,0
3704 N PALMER ST,6.0,6.0,5.0,4400.0,115.0,53212.0,0,0,1,0,0,0,0,0,0
2731 N HOLTON ST,6.0,7.0,5.0,8000.0,331.0,53212.0,0,0,0,1,0,0,0,0,0
139 E OREGON ST,12.0,,1.0,187400.0,230.0,53204.0,0,0,0,0,0,0,0,0,1
2470 N 48TH ST,15.0,5.0,3.0,6000.0,155.0,53210.0,0,0,0,0,0,0,0,1,0
5166 N LOVERS LANE RD,5.0,,4.0,400.0,34.0,53225.0,0,0,0,0,0,0,0,1,0
2826 W MEINECKE AV,15.0,8.0,3.0,9900.0,147.0,53210.0,0,0,0,0,0,0,0,0,1
4485 N TEUTONIA AV,1.0,4.0,5.0,2400.0,59.0,53209.0,0,1,0,0,0,0,0,0,0
5636 N 69TH ST,2.0,2.0,4.0,1300.0,29.0,53218.0,0,0,0,0,0,0,0,1,0
3319 N 21ST ST,6.0,4.0,5.0,6500.0,105.0,53206.0,0,0,0,0,0,0,0,0,1
8949 N 97TH ST,9.0,18.0,4.0,201.0,1.0,53224.0,0,0,0,0,0,0,0,0,0
4225 N 63RD ST,2.0,,7.0,3500.0,67.0,53216.0,0,0,0,0,0,0,0,0,1
5230 N SHERMAN BL,1.0,2.0,4.0,2000.0,47.0,53209.0,1,0,0,0,0,0,0,0,0
2906 S 20TH ST,12.0,,2.0,20100.0,346.0,53215.0,0,1,0,0,0,0,0,0,0
3908 N 22ND ST,6.0,4.0,5.0,4700.0,104.0,53206.0,0,0,0,0,0,0,0,1,0
2514 W MITCHELL ST,8.0,15.0,2.0,17000.0,217.0,53204.0,0,0,0,0,0,0,0,0,1
7871 N 60TH ST,9.0,,4.0,700.0,14.0,53223.0,0,0,0,1,0,0,0,1,0
3333 S 27TH ST,11.0,,6.0,20000.0,311.0,53221.0,0,0,0,0,0,0,0,1,0
8222 W DAPHNE ST,9.0,,4.0,600.0,11.0,53223.0,0,0,0,0,0,0,0,0,1
2136 S 33RD ST,8.0,,2.0,17200.0,213.0,53215.0,0,0,0,0,0,0,0,0,1
558 W HOLT AV,14.0,,6.0,18500.0,280.0,53207.0,0,0,0,0,0,0,0,1,0
1607 S 8TH ST,12.0,16.0,2.0,16500.0,232.0,53204.0,0,0,0,0,0,0,0,0,1
2518 S 16TH ST,12.0,17.0,2.0,18700.0,308.0,53215.0,0,0,0,0,0,0,0,1,0
4665 N 56TH ST,7.0,,7.0,3100.0,65.0,53218.0,0,0,0,0,0,0,0,1,0
1122 E RUSSELL AV,14.0,,6.0,18000.0,237.0,53207.0,0,0,0,0,0,0,0,1,0
8806 W VILLARD AV,2.0,,4.0,1600.0,37.0,53225.0,0,1,0,0,0,0,0,0,0
4224 W CONCORDIA AV,7.0,5.0,7.0,4800.0,99.0,53216.0,0,1,0,0,0,0,0,0,0
8255 N 107TH ST,9.0,18.0,4.0,201.0,1.0,53224.0,0,1,0,0,0,0,0,0,0
6965 N 55TH ST,9.0,,4.0,800.0,16.0,53223.0,0,0,0,0,0,0,0,1,0
1819 S 6TH ST,12.0,16.0,2.0,16600.0,234.0,53204.0,0,0,0,1,0,0,0,1,0
1131 N 8TH ST,4.0,,1.0,186300.0,184.0,53233.0,0,0,0,0,0,0,0,0,1
5075 N SHERMAN BL,1.0,2.0,7.0,2800.0,48.0,53218.0,0,1,0,0,0,0,0,0,0
1547 N 14TH ST,15.0,12.0,3.0,186200.0,170.0,53205.0,0,1,0,0,0,0,0,0,0
2950 N OAKLAND AV,3.0,,1.0,7800.0,124.0,53211.0,0,0,0,0,0,0,0,0,0
4778 N 30TH ST,1.0,2.0,7.0,2400.0,51.0,53209.0,0,0,0,0,0,1,0,0,0
1605 W OKLAHOMA AV,14.0,,6.0,20100.0,273.0,53215.0,0,0,0,0,0,0,0,0,1
3920 W GOOD HOPE RD,1.0,,4.0,900.0,18.0,53209.0,0,0,0,0,0,0,0,1,0
4927 W LUSCHER AV,1.0,2.0,7.0,2800.0,48.0,53218.0,0,1,0,0,0,1,0,0,0
3204 N 24TH ST,7.0,4.0,5.0,6500.0,106.0,53206.0,0,1,0,0,0,0,0,0,0
6626 N BOURBON ST,5.0,19.0,4.0,302.0,315.0,53224.0,0,1,0,0,0,0,0,0,0
10418 W CALDWELL AV,5.0,,4.0,501.0,35.0,53225.0,0,1,0,0,0,0,0,0,0
3732 W SCOTT ST,8.0,15.0,2.0,16000.0,211.0,53215.0,0,0,0,0,0,0,0,0,1
5329 N TEUTONIA AV,1.0,3.0,4.0,2100.0,50.0,53209.0,0,1,0,0,0,0,0,0,0
1721 W CANAL ST,8.0,,3.0,186800.0,222.0,53204.0,0,1,0,0,0,0,0,0,0
5531 N 33RD ST,1.0,2.0,4.0,2100.0,50.0,53209.0,0,0,1,0,0,1,0,0,0
8804 W CARMEN AV,2.0,2.0,4.0,1500.0,30.0,53225.0,0,1,0,0,0,0,0,0,0
4426 N 62ND ST,2.0,,7.0,3100.0,68.0,53218.0,0,0,0,0,0,0,0,1,0
1210 N 10TH ST,4.0,13.0,1.0,14100.0,184.0,53205.0,0,1,0,0,0,0,0,0,0
2122 N 39TH ST,15.0,11.0,3.0,9000.0,151.0,53208.0,0,0,0,1,0,0,0,0,0
1212 W HISTORIC MITCHELL ST,12.0,16.0,2.0,16800.0,226.0,53204.0,0,0,1,0,0,0,0,0,0
10307 W VILLARD AV,5.0,,4.0,501.0,35.0,53225.0,0,1,0,0,0,0,0,0,0
,9.0,,4.0,101.0,4.0,53223.0,0,0,0,0,0,0,1,0,0
,10.0,,7.0,5100.0,91.0,53216.0,0,1,0,0,0,0,1,0,0
4727 W CUSTER AV,1.0,2.0,4.0,2000.0,47.0,53218.0,0,1,0,0,0,0,0,1,0
1 W UNKNOWN WA,,,,,,,0,1,0,0,0,0,0,0,0
4746 N 70TH ST,2.0,,7.0,3200.0,70.0,53218.0,0,0,0,0,0,0,0,1,0
6616 W HAMPTON AV,2.0,,7.0,3000.0,41.0,53218.0,0,1,0,0,0,0,0,0,0
6200 S 13TH ST,13.0,,6.0,21700.0,303.0,53221.0,0,0,0,0,0,0,0,0,1
2903 N TEUTONIA AV,6.0,4.0,5.0,6600.0,108.0,53206.0,0,1,0,0,0,0,0,0,0
4410 W FOREST HOME AV,8.0,,6.0,19000.0,345.0,53219.0,0,0,0,1,0,0,0,0,0
9047 N 75TH ST,9.0,,4.0,101.0,4.0,53223.0,0,1,0,0,0,1,0,0,0
5205 N 83RD ST,2.0,,4.0,1600.0,40.0,53218.0,0,1,0,0,0,0,0,0,0
7600 W CAPITOL DR,5.0,,7.0,3400.0,72.0,53222.0,0,1,0,0,0,0,0,0,0
5333 N 44TH ST,1.0,2.0,4.0,2000.0,47.0,53218.0,0,1,0,0,0,0,0,0,0
2904 W WISCONSIN AV,4.0,14.0,3.0,13500.0,194.0,53208.0,1,0,0,0,0,0,0,0,0
7703 W SHERIDAN AV,2.0,,4.0,1600.0,40.0,53218.0,0,0,0,0,0,0,0,1,0
5600 N 95TH ST,2.0,19.0,4.0,502.0,31.0,53225.0,0,0,0,0,0,0,0,0,1
3006 S 27TH ST,13.0,,6.0,20100.0,272.0,53215.0,0,0,0,1,0,0,0,0,0
4837 N 36TH ST,1.0,2.0,7.0,2500.0,51.0,53209.0,0,0,0,0,0,0,0,1,0
3777 N 51ST BL,7.0,5.0,7.0,3700.0,95.0,53216.0,0,0,0,0,0,0,0,0,1
9535 W OKLAHOMA AV,,,,,,53227.0,0,1,0,0,0,0,0,0,0
2825 N HOLTON ST,6.0,6.0,5.0,8100.0,136.0,53212.0,0,1,0,0,0,0,0,0,0
6535 W FOND DU LAC AV,2.0,,7.0,3200.0,69.0,53218.0,0,0,0,0,0,0,0,0,1
734 N MARTIN L KING JR DR,4.0,,1.0,186300.0,185.0,53203.0,0,1,0,0,0,0,0,0,0
9011 N SWAN RD,9.0,18.0,4.0,201.0,1.0,53224.0,0,0,0,0,0,0,0,0,1
6883 N DARIEN ST,1.0,,4.0,900.0,19.0,53209.0,0,0,0,0,0,0,0,0,1
5215 N 55TH ST,2.0,2.0,4.0,1900.0,44.0,53218.0,0,1,0,0,0,0,0,0,0
5153 N 76TH ST,2.0,,4.0,1600.0,40.0,53218.0,0,1,0,1,0,0,0,0,0
8329 W APPLETON AV,5.0,,7.0,1700.0,36.0,53218.0,0,0,0,0,0,0,0,1,0
945 N 12TH ST,4.0,12.0,3.0,14600.0,186.0,53233.0,0,1,0,1,0,0,0,0,0
5744 N 61ST ST,2.0,2.0,4.0,1200.0,25.0,53218.0,0,1,0,0,0,0,0,0,0
8808 W CENTER ST,5.0,,7.0,5600.0,83.0,53222.0,0,1,0,0,0,0,0,0,0
3925 N 6TH ST,6.0,6.0,5.0,4500.0,114.0,53212.0,0,0,0,0,0,0,0,1,0
3057 N 27TH ST,7.0,4.0,5.0,6300.0,102.0,53210.0,0,0,0,0,0,1,0,0,0
2946 N 40TH ST,7.0,5.0,7.0,4800.0,101.0,53210.0,0,0,1,0,0,0,0,0,0
4055 N TEUTONIA AV,1.0,4.0,5.0,4300.0,57.0,53209.0,0,0,0,0,0,0,0,1,0
3648 S HERMAN ST,14.0,,6.0,20700.0,284.0,53207.0,0,1,0,0,0,0,0,0,0
10406 W FOND DU LAC AV,5.0,19.0,4.0,302.0,315.0,53224.0,0,1,0,0,0,0,0,0,0
3906 W AUER AV,7.0,5.0,7.0,4800.0,101.0,53216.0,0,0,0,1,0,0,0,0,0
9523 W BECKETT AV,2.0,19.0,4.0,502.0,37.0,53225.0,0,0,0,0,0,0,0,1,0
3319 N 21ST ST,6.0,4.0,5.0,6500.0,105.0,53206.0,0,1,0,0,0,0,0,0,0
4601 N 84TH ST,5.0,,7.0,3300.0,75.0,53225.0,0,1,0,0,0,0,0,0,0
901 W WINNEBAGO ST,6.0,13.0,5.0,14100.0,172.0,53205.0,0,0,0,0,0,0,0,1,0
8637 W LISBON AV,5.0,,7.0,5400.0,80.0,53222.0,0,0,0,0,0,0,0,0,1
5676 N 95TH ST,2.0,19.0,4.0,502.0,31.0,53225.0,0,1,0,0,0,0,0,0,0
2400 W MELVINA ST,6.0,4.0,5.0,4700.0,104.0,53206.0,0,1,0,0,0,0,0,0,0
3126 N 46TH ST,7.0,5.0,7.0,4900.0,84.0,53216.0,0,0,0,0,0,0,0,1,0
,15.0,9.0,5.0,8800.0,143.0,53210.0,0,0,0,0,0,0,1,0,0
3355 N OAKLAND AV,3.0,,1.0,7300.0,123.0,53211.0,0,1,0,0,0,0,0,0,0
,3.0,,1.0,7300.0,123.0,53211.0,0,1,0,0,0,0,1,0,0
601 N 5TH ST,4.0,,1.0,186300.0,185.0,53203.0,0,0,0,0,0,0,0,0,1
740 N WATER ST,4.0,,1.0,14400.0,141.0,53202.0,0,0,0,0,0,0,0,0,1
4155 N PORT WASHINGTON AV,1.0,6.0,5.0,4300.0,56.0,53209.0,0,0,0,0,0,0,0,0,0
212 W WISCONSIN AV,4.0,,1.0,186300.0,185.0,53203.0,0,0,0,0,0,0,0,0,1
3071 N 60TH ST,10.0,,7.0,5100.0,91.0,53210.0,1,0,0,1,0,0,0,0,0
1304 N MILWAUKEE ST,4.0,,1.0,11300.0,180.0,53202.0,0,0,0,0,0,0,0,0,1
106 E KEEFE AV,6.0,6.0,5.0,4400.0,115.0,53212.0,0,1,0,0,0,0,0,0,0
2663 N HOLTON ST,6.0,6.0,5.0,8100.0,136.0,53212.0,0,0,0,0,0,0,0,1,0
2800 W WRIGHT ST,15.0,8.0,3.0,8800.0,147.0,53210.0,0,0,1,0,0,0,0,0,0
1027 N 8TH ST,4.0,,1.0,186300.0,184.0,53233.0,0,0,0,0,0,0,0,0,1
2605 N FREDERICK AV,3.0,,1.0,7700.0,130.0,53211.0,0,0,0,0,0,1,0,0,0
4730 S 27TH ST,13.0,,6.0,21500.0,296.0,53221.0,0,0,0,0,0,0,0,0,1
3539 S 27TH ST,13.0,,6.0,20200.0,271.0,53221.0,0,0,0,0,0,0,0,0,0
5620 N 77TH ST,2.0,2.0,4.0,1500.0,27.0,53218.0,0,1,0,0,0,0,0,0,0
3246 S BURRELL ST,14.0,,6.0,20600.0,348.0,53207.0,0,0,0,0,0,0,0,0,1
3520 N 11TH ST,6.0,4.0,5.0,4500.0,112.0,53206.0,0,0,0,0,0,1,0,0,0
3355 N 23RD ST,6.0,4.0,5.0,6500.0,105.0,53206.0,0,0,0,0,0,1,0,0,0
3120 N 56TH ST,7.0,5.0,7.0,5000.0,93.0,53216.0,0,1,0,0,0,0,0,0,0
4601 S 5TH ST,13.0,,6.0,21200.0,292.0,53207.0,0,0,0,0,0,0,0,1,0
5146 N 105TH ST,5.0,,4.0,501.0,35.0,53225.0,0,0,0,1,0,0,0,0,0
151 W LAYTON AV,13.0,,6.0,21200.0,292.0,53207.0,0,0,0,0,0,0,0,0,1
3331 W NORTH AV,15.0,8.0,3.0,9800.0,148.0,53208.0,0,1,0,0,0,0,0,0,0
2519 S 13TH ST,12.0,17.0,2.0,17500.0,244.0,53215.0,0,0,0,1,0,0,0,0,0
4436 N 73RD ST,2.0,,7.0,3200.0,70.0,53218.0,0,0,0,0,0,0,0,0,1
2573 N 8TH ST,15.0,10.0,3.0,8400.0,139.0,53206.0,0,1,0,0,0,0,0,0,0
5021 N 76TH ST,2.0,,7.0,1700.0,39.0,53218.0,1,0,0,0,0,0,0,0,0
2302 W CAPITOL DR,1.0,4.0,5.0,4200.0,57.0,53209.0,0,1,0,0,0,0,0,0,0
110 E LAYTON AV,13.0,,6.0,21000.0,304.0,53207.0,0,1,0,0,0,0,0,0,0
,1.0,,4.0,900.0,18.0,53209.0,0,0,0,0,0,0,1,0,0
1305 W WRIGHT ST,15.0,10.0,3.0,8500.0,140.0,53206.0,0,0,0,0,0,0,0,1,0
7244 N 38TH ST,1.0,,4.0,900.0,18.0,53209.0,0,0,0,0,0,0,0,1,0
2467 S 43RD ST,11.0,,6.0,19000.0,251.0,53219.0,0,1,0,0,0,0,0,0,0
8200 W BROWN DEER RD,9.0,,4.0,101.0,3.0,53223.0,0,1,0,0,0,0,0,0,0
1432 W LOCUST ST,6.0,4.0,5.0,6600.0,108.0,53206.0,0,1,0,0,0,1,0,0,0
4519 W FOND DU LAC AV,7.0,5.0,7.0,3800.0,97.0,53216.0,0,1,0,0,0,0,0,0,0
527 W GREENFIELD AV,12.0,16.0,2.0,16500.0,231.0,53204.0,0,1,0,0,0,0,0,0,0
4950 W LISBON AV,15.0,5.0,3.0,9200.0,154.0,53210.0,0,0,0,0,0,1,0,0,0
1515 W CANAL ST,8.0,,2.0,186800.0,339.0,53204.0,0,0,0,0,0,0,0,0,0
10215 W FOND DU LAC AV,5.0,19.0,4.0,302.0,315.0,53224.0,0,1,0,0,0,0,0,0,0
3041 N 39TH ST,7.0,5.0,7.0,4800.0,101.0,53210.0,0,1,0,0,0,0,0,0,0
2475 S 9TH PL,14.0,17.0,2.0,17600.0,309.0,53215.0,0,1,0,0,0,0,0,0,0
1020 E LYON ST,4.0,,1.0,11000.0,162.0,53202.0,0,0,0,0,0,1,0,0,0
2318 S 13TH ST,12.0,17.0,2.0,17500.0,245.0,53215.0,0,1,0,0,0,0,0,0,0
777 N VAN BUREN ST,4.0,,1.0,14400.0,141.0,53202.0,0,0,0,0,0,0,0,0,1
345 N BROADWAY,4.0,,1.0,187400.0,182.0,53202.0,0,0,0,0,0,0,0,0,1
8401 W MARION ST,5.0,,7.0,3400.0,76.0,53222.0,0,0,0,0,0,1,0,0,0
2544 N PALMER ST,6.0,6.0,5.0,8100.0,135.0,53212.0,0,0,0,0,0,0,0,1,0
2544 N PALMER ST,6.0,6.0,5.0,8100.0,135.0,53212.0,0,0,0,0,0,0,0,0,1
2900 W KILBOURN AV,4.0,14.0,3.0,13600.0,195.0,53208.0,0,0,0,0,0,0,0,0,1
5400 W HUSTIS ST,9.0,,4.0,800.0,16.0,53223.0,0,1,1,1,0,0,0,0,0
329 E EUCLID AV,14.0,,6.0,20600.0,348.0,53207.0,0,1,0,0,0,0,0,0,0
2542 N 23RD ST,15.0,9.0,3.0,8700.0,145.0,53206.0,0,1,0,0,0,0,0,0,0
3334 W NATIONAL AV,8.0,15.0,2.0,16000.0,210.0,53215.0,0,1,0,0,0,0,0,0,0
2916 S 9TH PL,14.0,,6.0,20500.0,279.0,53215.0,0,1,0,0,0,0,0,0,0
6526 W BLUE MOUND RD,10.0,,,12600.0,,53213.0,0,1,0,0,0,0,0,0,0
3894 N 6TH ST,6.0,6.0,5.0,4500.0,114.0,53212.0,0,0,0,0,0,0,0,0,1
2743 W HIGHLAND BL,4.0,14.0,3.0,13600.0,334.0,53208.0,0,0,0,0,0,0,0,0,1
9614 W BRADLEY RD,9.0,,4.0,202.0,6.0,53224.0,0,1,0,0,0,0,0,0,0
900 S 5TH ST,12.0,16.0,2.0,186500.0,223.0,53204.0,0,0,0,0,0,0,0,0,0
606 E JUNEAU AV,4.0,,1.0,11300.0,180.0,53202.0,0,0,0,0,0,0,0,1,0
807 S 14TH ST,8.0,16.0,2.0,15700.0,339.0,53204.0,0,1,0,0,0,0,0,0,0
6707 W HAMPTON AV,2.0,,7.0,3000.0,41.0,53218.0,0,0,0,0,0,0,0,1,0
820 E KNAPP ST,4.0,,1.0,11100.0,180.0,53202.0,0,0,0,0,0,0,0,0,1
3419 N 38TH ST,7.0,5.0,7.0,4800.0,99.0,53216.0,0,1,0,0,0,0,0,0,0
509 W WISCONSIN AV,4.0,,1.0,186300.0,185.0,53203.0,0,0,0,1,0,0,0,0,0
4966 N 107TH ST,5.0,,4.0,400.0,35.0,53225.0,0,0,1,0,0,0,0,0,0
1916 W CONGRESS ST,1.0,4.0,5.0,4300.0,55.0,53209.0,0,0,1,1,0,0,0,0,0
1015 N 10TH ST,4.0,,1.0,186300.0,184.0,53233.0,0,1,0,0,0,0,0,0,0
1839 W ROGERS ST,12.0,15.0,2.0,16900.0,225.0,53204.0,0,0,0,0,0,0,0,0,1
4873 N 37TH ST,1.0,2.0,7.0,2500.0,51.0,53209.0,0,1,0,0,0,0,0,0,0
5140 N TEUTONIA AV,1.0,3.0,7.0,2400.0,51.0,53209.0,0,1,0,0,0,1,0,0,0
3716 S 27TH ST,13.0,,6.0,20200.0,271.0,53221.0,0,0,0,0,0,0,0,1,0
9239 N 75TH ST,9.0,,4.0,101.0,3.0,53223.0,0,1,0,0,0,0,0,0,0
5101 N LOVERS LANE RD,5.0,,4.0,400.0,34.0,53225.0,0,0,0,0,0,0,0,1,0
,6.0,,1.0,11400.0,172.0,53212.0,0,0,0,0,0,0,1,0,0
3501 W NATIONAL AV,8.0,15.0,2.0,16000.0,210.0,53215.0,0,0,0,0,0,1,0,0,0
8135 W FLORIST AV,2.0,2.0,4.0,1500.0,27.0,53218.0,0,1,0,0,0,0,0,0,0
3118 W WELLS ST,4.0,14.0,3.0,13500.0,194.0,53208.0,0,1,0,1,0,0,0,0,0
6303 W CARMEN AV,2.0,2.0,4.0,1200.0,25.0,53218.0,0,0,0,0,0,0,0,0,1
922 E HOWARD AV,14.0,,6.0,20700.0,284.0,53207.0,0,0,0,0,0,0,0,1,0
1615 E LOCUST ST,3.0,,1.0,7800.0,124.0,53211.0,0,1,0,0,0,0,0,0,0
2525 N SHERMAN BL,15.0,5.0,3.0,6100.0,150.0,53210.0,0,1,0,0,0,0,0,0,0
2827 W PARNELL AV,13.0,,6.0,21800.0,300.0,53221.0,0,0,0,0,0,0,0,0,1
1912 S 12TH ST,12.0,16.0,2.0,16800.0,233.0,53204.0,0,1,0,0,0,0,0,0,0
2459 S 33RD ST,8.0,,2.0,17200.0,249.0,53215.0,0,0,0,0,0,0,0,0,1
1425 N FARWELL AV,3.0,,1.0,11000.0,178.0,53202.0,0,0,0,0,0,0,0,1,0
2020 W ATKINSON AV,1.0,4.0,5.0,4300.0,57.0,53209.0,0,1,0,0,0,0,0,0,0
759 S 21ST ST,8.0,15.0,2.0,15800.0,222.0,53204.0,0,1,0,0,0,0,0,0,0
2560 N 11TH ST,15.0,10.0,3.0,8400.0,139.0,53206.0,0,0,0,0,0,0,0,1,0
6213 S 13TH ST,13.0,,6.0,21700.0,303.0,53221.0,0,0,0,0,0,0,0,1,0
3727 W WISCONSIN AV,10.0,14.0,3.0,13300.0,209.0,53208.0,0,0,1,0,0,0,0,0,0
5151 N 87TH ST,2.0,,7.0,1700.0,38.0,53225.0,0,1,0,0,0,0,0,0,0
,2.0,19.0,4.0,502.0,37.0,53225.0,0,0,0,0,0,0,1,0,0
3961 N 25TH ST,6.0,4.0,5.0,4700.0,104.0,53206.0,0,0,0,0,0,0,0,0,1
3885 N 3RD ST,6.0,6.0,5.0,4400.0,115.0,53212.0,0,1,0,0,0,0,0,0,0
,12.0,16.0,2.0,16400.0,231.0,53204.0,0,0,0,0,0,0,1,0,0
7928 W CLINTON AV,9.0,,4.0,102.0,9.0,53223.0,0,0,0,0,0,0,0,1,0
3051 N 52ND ST,7.0,5.0,7.0,5000.0,323.0,53210.0,0,0,0,1,0,0,0,1,0
2908 N 75TH ST,10.0,,7.0,5800.0,89.0,53210.0,0,1,0,0,0,0,0,0,0
5806 W VLIET ST,10.0,,3.0,9400.0,164.0,53208.0,0,0,0,0,0,0,0,0,0
1762 S PEARL ST,8.0,15.0,2.0,16900.0,219.0,53204.0,0,1,0,0,0,0,0,0,0
5718 N 94TH ST,2.0,19.0,4.0,502.0,31.0,53225.0,0,0,0,0,0,0,0,1,0
2643 S 9TH PL,14.0,17.0,2.0,18600.0,243.0,53215.0,0,0,0,0,0,0,0,1,0
2158 S 21ST ST,8.0,17.0,2.0,17400.0,219.0,53215.0,0,1,0,0,0,0,0,0,0
4221 W BONNY PL,7.0,5.0,7.0,4800.0,84.0,53216.0,0,1,0,0,0,0,0,0,0
1425 N FARWELL AV,3.0,,1.0,11000.0,178.0,53202.0,0,0,0,0,0,0,0,1,0
10529 W ARCH AV,9.0,,4.0,202.0,7.0,53224.0,0,1,0,0,0,0,0,0,0
8912 W AUER AV,5.0,,7.0,5400.0,81.0,53222.0,0,0,0,0,0,0,0,0,1
7105 W FOND DU LAC AV,2.0,,7.0,3000.0,41.0,53218.0,0,0,1,0,0,0,0,0,0
3467 S AHMEDI AV,14.0,,6.0,20700.0,289.0,53207.0,0,0,0,1,0,0,0,0,0
4808 N HOPKINS ST,1.0,2.0,7.0,2500.0,51.0,53209.0,0,0,0,0,0,0,0,0,1
5300 S HOWELL AV,,,6.0,21700.0,,53154.0,0,0,0,0,0,0,0,1,0
1114 N WATER ST,4.0,,1.0,14400.0,158.0,53202.0,0,0,0,0,0,0,0,0,0
5244 N 83RD ST,2.0,,4.0,1600.0,40.0,53218.0,0,0,0,0,0,0,0,1,0
3755 N 9TH ST,6.0,4.0,5.0,4500.0,114.0,53206.0,0,0,0,0,0,0,0,0,1
3302 W CENTER ST,15.0,5.0,7.0,8900.0,148.0,53210.0,0,0,0,0,0,0,0,0,1
2125 W KILBOURN AV,4.0,14.0,3.0,14800.0,190.0,53233.0,0,1,0,0,0,1,0,0,0
8975 N 85TH ST,9.0,,4.0,101.0,3.0,53224.0,0,1,0,0,0,0,0,0,0
5321 N 83RD ST,2.0,,4.0,1600.0,37.0,53218.0,0,1,0,0,0,0,0,0,0
7610 W CAPITOL DR,5.0,,7.0,3400.0,72.0,53222.0,0,0,0,0,0,0,0,1,0
2818 S 16TH ST,14.0,17.0,6.0,18700.0,273.0,53215.0,0,0,0,0,0,0,0,0,1
200 E STATE ST,4.0,,1.0,14400.0,158.0,53202.0,0,0,0,0,0,0,0,0,1
1132 W LINCOLN AV,12.0,17.0,2.0,17500.0,245.0,53215.0,0,0,0,0,0,1,0,0,0
7100 N 39TH ST,1.0,,4.0,900.0,18.0,53209.0,0,0,0,0,0,0,0,0,0
1940 S 19TH ST,12.0,15.0,2.0,16900.0,225.0,53204.0,0,0,0,1,0,0,0,0,1
6815 N 60TH ST,9.0,,4.0,600.0,13.0,53223.0,0,1,0,0,0,0,0,0,0
901 W WINNEBAGO ST,6.0,13.0,5.0,14100.0,172.0,53205.0,0,0,0,0,0,0,0,0,0
2214 N 35TH ST,15.0,11.0,3.0,9800.0,146.0,53208.0,0,1,0,0,0,1,0,0,0
2767 N 45TH ST,7.0,5.0,7.0,6100.0,157.0,53210.0,0,1,0,0,0,0,0,0,0
2767 N 45TH ST,7.0,5.0,7.0,6100.0,157.0,53210.0,0,1,0,0,0,0,0,0,0
4422 W HAMPTON AV,1.0,2.0,7.0,2800.0,48.0,53218.0,0,0,1,0,0,0,0,0,0
2754 S 64TH ST,11.0,,6.0,19300.0,257.0,53219.0,0,1,0,0,0,0,0,0,0
7001 W SILVER  SPRING DR,2.0,2.0,4.0,1300.0,29.0,53218.0,0,0,0,0,0,0,0,1,0
920 N WATER ST,4.0,,1.0,14400.0,158.0,53202.0,0,0,0,0,0,0,0,0,0
1606 N 35TH ST,15.0,11.0,3.0,9700.0,166.0,53208.0,0,0,0,0,0,0,0,1,0
4230 W ORCHARD ST,8.0,15.0,2.0,16100.0,212.0,53215.0,0,0,0,0,0,0,0,0,1
3029 N 73RD ST,10.0,,7.0,5800.0,89.0,53210.0,0,0,0,0,0,1,0,0,0
516 W MAPLE ST,12.0,16.0,2.0,16600.0,234.0,53204.0,0,1,0,0,0,0,0,0,0
1334 N 35TH ST,4.0,14.0,3.0,12200.0,196.0,53208.0,0,0,0,0,0,0,0,0,1
6606 W BLUE MOUND RD,10.0,,3.0,12600.0,202.0,53213.0,0,0,0,0,0,0,0,0,1
3879 N PORT WASHINGTON AV,6.0,6.0,5.0,4500.0,114.0,53212.0,0,0,0,0,0,0,0,0,1
2610 N HOLTON ST,6.0,7.0,5.0,8000.0,135.0,53212.0,0,0,0,0,0,0,0,0,1
3612 N SHERMAN BL,7.0,5.0,7.0,3800.0,97.0,53216.0,0,0,1,0,0,0,0,0,0
8306 W CARMEN AV,2.0,2.0,4.0,1500.0,27.0,53218.0,0,0,0,0,0,0,0,0,1
3401 W KILBOURN AV,4.0,14.0,3.0,13600.0,194.0,53208.0,0,0,1,0,0,0,0,0,0
3722 N 76TH ST,5.0,,7.0,5200.0,87.0,53222.0,0,0,0,1,0,0,0,0,0
2643 N 53RD ST,15.0,5.0,3.0,5900.0,325.0,53210.0,0,0,0,0,0,1,0,0,0
9720 W BROWN DEER RD,9.0,18.0,4.0,201.0,1.0,53224.0,0,1,0,1,0,0,0,0,0
4772 N 80TH ST,5.0,,7.0,3300.0,74.0,53218.0,0,0,0,0,0,0,0,0,1
107 W KASSNER PL,12.0,16.0,2.0,16500.0,223.0,53204.0,0,1,0,0,0,0,0,0,0
2634 N MARYLAND AV,3.0,,1.0,7600.0,130.0,53211.0,0,0,0,1,0,0,0,0,0
5878 S HONEY CREEK DR,13.0,,6.0,21800.0,300.0,53221.0,0,1,0,0,0,0,0,0,0
4308 W RICE WA,7.0,1.0,7.0,4000.0,63.0,53216.0,0,0,0,0,0,0,0,0,1
8623 W FOND DU LAC AV,2.0,2.0,4.0,1500.0,30.0,53225.0,0,1,0,0,0,0,0,0,0
6730 W VILLARD AV,2.0,2.0,4.0,1800.0,42.0,53218.0,0,0,0,0,0,1,0,0,0
